date,cluster_name,datacenter,business_unit,storage_platform,vm_count,avg_memory_utilization_pct,p95_memory_utilization_pct,avg_disk_read_kbps,avg_disk_write_kbps,avg_disk_total_kbps,p95_disk_total_kbps,avg_network_total_kbps,high_disk_spike_count
2013-08-25,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,60,8.232977782217166,13.615767706624244,117.82283137916414,84.57957250554485,202.402403884709,1235.1879444444442,231.59007781105632,614
2013-08-25,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,57,9.52301007875053,13.42386407578854,10.468260796687808,66.31785562718497,76.78611642387278,97.18649122807015,87.67947220407335,570
2013-08-25,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,6.399731467892086,9.452842911850183,1.0528934311726263,24.463614456387297,25.516507887559925,29.97188172043011,23.497456097352835,600
2013-08-25,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,59,8.04829930809032,13.295478047012958,212.9696731249753,133.2046746020979,346.1743477270732,1356.7955922890665,63.61084683517028,616
2013-08-25,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,57,9.310409318210995,15.102022788117978,123.47341982306564,122.16838642100464,245.64180624407032,1682.148947368421,381.5364961547476,564
2013-08-25,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,57,9.160822526326106,17.538380443058923,98.39345456965192,65.4335784041126,163.82703297376452,1414.588178780284,227.3168811907308,592
2013-08-25,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,9.12902095645971,14.94810469415339,186.6332499436095,101.68536987045852,288.3186198140681,2138.076610169491,153.19206647361136,606
2013-08-25,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.39489980612868,13.00126321500852,134.49092405535245,23.71089513756521,158.20181919291767,768.9115517241378,102.26941195574577,585
2013-08-26,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.432384060830069,16.07743566859978,2893.8264523853363,301.7710779567892,3195.597530342125,4101.806448087431,44.70215618266599,920
2013-08-26,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.512861120617709,22.278131737887648,174.47776104323094,97.68463532467165,272.16239636790255,2483.032361111109,71.3254993086944,782
2013-08-26,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,12.040314560000724,19.44434253146617,592.8823381850169,13.285178471827525,606.1675166568444,624.1725060532686,54.356101857369154,650
2013-08-26,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.533868950707964,16.765311242111984,60.8985956518762,29.8629132539786,90.7615089058548,310.9488709677416,39.85361956174797,910
2013-08-26,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.08201016974092,17.973108613063776,39.642522721152645,37.54580319190589,77.18832591305852,318.0314689265536,302.1303510877753,795
2013-08-26,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,7.8988820783911295,15.591999661991446,72.50297917253025,39.04237164550841,111.54535081803868,178.0883888888889,79.53843848293427,877
2013-08-26,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,10.524682066288694,20.27032991982185,38.34752516795056,7.6878395999339615,46.03536476788452,411.9299444444443,75.74896880143795,786
2013-08-26,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,61,9.964877931214009,17.80096725523956,685.2643918027048,103.25380732752208,788.5181991302269,3156.746773854558,185.4192249194197,873
2013-08-26,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.704484508927816,21.074928224364182,3.472871045260697,17.69253670856797,21.165407753828664,49.233172043010725,157.9104974990611,800
2013-08-26,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,59,11.422258670967018,18.857462052867906,655.8988719126194,34.67338936006476,690.5722612726838,1211.98867635189,27.329215733617,899
2013-08-26,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,60,9.448713370303071,16.462634864077692,31.053549771068862,69.83792223929375,100.8914720103626,232.2718194444444,87.03726088674593,886
2013-08-26,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,61,9.084166193743211,17.164681717400693,928.0783193440896,108.06228344484032,1036.14060278893,2626.757622950819,47.15383592361425,933
2013-08-26,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,60,8.93592587277974,16.20304934098569,62.29195057502693,78.33822532785842,140.63017590288536,948.6742222222216,213.17770567638155,975
2013-08-26,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,57,11.562894573736852,19.545738306557407,11.943185286830476,69.68966216898328,81.63284745581376,108.54698830409356,153.15151221310416,817
2013-08-26,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.674382819862634,13.118492028591309,0.7070787642532017,27.39333593176081,28.10041469601402,36.26889784946237,51.63622340481334,879
2013-08-26,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,59,9.167882085765749,16.143881503466893,164.07802379895557,117.25534243115312,281.3333662301088,1206.37197740113,65.58019634093931,975
2013-08-26,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,11.906802754259587,22.09189949800233,119.16828355891538,119.9324250425694,239.10070860148477,1799.4096408045937,93.59548422523204,871
2013-08-26,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,57,10.390606235871385,18.791736844779503,25.04577328383653,85.55691901399803,110.60269229783454,270.6047839295206,146.49509228438504,905
2013-08-26,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,9.882881010875174,16.265235464329777,126.86320785536444,181.09170321482856,307.9549110701931,1420.0330548829695,145.31467316669827,937
2013-08-26,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,9.197522295195078,15.584526372859182,107.63019245827152,28.046893932358,135.6770863906295,510.3160919540214,114.0027187155552,744
2013-08-27,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,10.04431387030433,17.875020768074144,3026.551704418707,304.8479622647999,3331.399666683506,4224.209336455892,52.5711213782786,724
2013-08-27,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,61,12.58794812135394,23.18779599676472,210.10698980490176,126.09018805594052,336.1971778608423,2965.4997189695514,141.6761182580246,944
2013-08-27,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,12.536706916937575,20.33867504521262,719.0789123878818,104.41459379240406,823.4935061802861,1373.1870500403547,83.95702959149143,684
2013-08-27,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,9.095835206601684,18.108169118494423,44.64293571471021,68.84912669954412,113.49206241425432,766.3930357142855,56.745694957868224,890
2013-08-27,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.208245316712402,17.674519685801325,46.09451889375849,41.49947361692148,87.59399251067995,331.1121751412428,502.8136455068982,595
2013-08-27,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,8.659656592602502,16.484036358586856,37.8157246312672,47.73881382152008,85.55453845278728,249.62502436828683,81.21053768798036,904
2013-08-27,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,11.777685794359808,22.150813573105136,39.544144340168586,8.887340565666,48.43148490583459,411.9663492063492,104.24489720892772,796
2013-08-27,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,61,10.58613784048168,19.17557505011205,394.4658832432891,97.35020587576248,491.8160891190515,1920.856264637,186.67024372485537,827
2013-08-27,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,13.32565590600443,21.90358068041086,2.557303825412035,32.8030613936941,35.360365219106136,194.1695737327189,92.5605170199989,835
2013-08-27,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,59,11.857373736910306,17.912139162387266,638.4507095385272,37.26417004593356,675.7148795844607,745.7423365617434,37.31493327185651,842
2013-08-27,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,60,9.63306606907929,16.483313921850293,32.63458301669986,79.03249778708914,111.667080803789,310.0135476190474,91.03315166019009,894
2013-08-27,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,61,9.786660460238254,18.39218386177511,630.1301938745817,157.93013220071535,788.0603260752972,1074.3634192037466,56.82182023517842,821
2013-08-27,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,9.48108387057766,16.304481524338787,55.84647400545455,97.65734309081788,153.50381709627243,1171.8165573770473,209.1405474648536,1048
2013-08-27,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,57,12.586579746683045,21.530080090868868,16.96056288181052,84.9115873066282,101.87215018843872,277.7572180451128,193.2533661175551,828
2013-08-27,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,61.34628313861198,13.750589294136091,1.3791668431950672,41.51174981559221,42.89091665878728,185.30070276497696,66.10874134771605,910
2013-08-27,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,59,9.49456769345112,16.78274358944869,137.3221209093609,141.07298489098852,278.3951058003494,1052.0008757062142,60.9776903461391,754
2013-08-27,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,12.811798507396617,23.146750461118184,119.32837362578468,119.89488374493196,239.22325737071665,1626.061980548184,122.52721295788356,755
2013-08-27,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,57,10.838676797396063,17.938097899086856,29.33173906267176,155.1748741480137,184.5066132106855,450.37113199665833,161.4048720235838,886
2013-08-27,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.159768687754758,16.623807336153984,302.3880239982058,331.489448837783,633.8774728359888,2787.9485593220334,151.47048804117327,1177
2013-08-27,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,9.10182543780649,15.17669148889802,163.2660114077911,28.326836046981217,191.5928474547723,831.8603858784888,148.57728555622117,795
2013-08-28,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,62,11.000405395301856,18.45018851985934,3012.924356636261,309.03498331140906,3321.9593399476707,4539.0926344086,38.40577257708607,799
2013-08-28,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,61,18.17214112257817,35.5287387362176,169.3802266999474,118.18250974749807,287.5627364474455,2537.247650273224,70.88878707276076,913
2013-08-28,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,58,11.49066957825809,16.76131042070507,656.6153026451517,52.12331424903082,708.7386168941825,1113.888793103448,34.185076539138606,614
2013-08-28,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.29313962866346,14.335579961809485,120.9279027743597,27.71479541354877,148.64269818790848,729.612645929339,40.35737548763512,899
2013-08-28,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.721209875106451,17.867332065414498,149.94969445240034,64.8875891939008,214.83728364630116,675.5762179487175,347.58826719606014,663
2013-08-28,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,7.920462156480302,14.664595163086314,39.342184729295695,39.30645043286373,78.64863516215942,195.02115489030737,47.18014569965956,903
2013-08-28,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,61,11.43178067438392,19.961296792178555,39.55355783440017,8.639610623036232,48.1931684574364,394.1548282591724,65.46556567516679,791
2013-08-28,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,62,10.589618879827832,17.101169135329176,482.58132415085015,93.95326637023676,576.5345905210868,2524.867096774192,161.32014788730865,777
2013-08-28,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.860067076949466,19.98305281621906,2.3099434171881343,17.74058195230831,20.050525369496448,41.26295698924731,31.328776131905784,805
2013-08-28,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.541698041957876,17.570049088696813,625.616560039551,32.75739665320256,658.3739566927535,912.2585792349724,26.0383115773676,753
2013-08-28,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,10.009706829465571,17.750000525105897,43.85778201107632,92.77221682119784,136.62999883227417,490.26881342700966,62.98206184711707,852
2013-08-28,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,61,9.986125685458193,17.598326935596695,643.8380272332168,45.39854931381277,689.2365765470295,997.3580327868848,94.5917405270256,987
2013-08-28,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,8.996367549489207,15.395762546818087,54.27150459090014,85.91351820222138,140.18502279312153,960.8959914129586,215.278819955952,978
2013-08-28,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,58,11.574865847055454,18.54938927596857,13.519049424315964,40.9366512977558,54.45570072207176,111.85264367816086,150.2417599406007,844
2013-08-28,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.529532210879988,11.986822613210103,0.7552139507749545,27.633166440636646,28.38838039141161,33.02860215053763,49.358254828383465,898
2013-08-28,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,59,9.080418360873988,15.017487894814026,244.54403290864917,27.430353897969,271.97438680661816,1370.3676916868426,72.33651082834956,704
2013-08-28,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,57,12.000611223691964,19.788983537431573,123.73313378711086,121.76526019548194,245.4983939825928,1798.2477777777742,84.13648313002251,746
2013-08-28,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,11.485567429307457,21.227970385769268,26.99854795808808,19.54643041026034,46.54497836834842,97.67112994350276,150.51660982175227,908
2013-08-28,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.00804429803766,16.316300542007713,184.0102852249871,130.6426566672187,314.6529418922058,1996.43638418079,182.69343873314463,984
2013-08-28,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.615732654940517,14.76045247427778,99.48636936073706,33.90929445957737,133.39566382031444,573.7286781609182,96.33056542732416,773
2013-08-29,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,10.183760848597386,16.62721623291855,2541.5045792170663,553.079491528757,3094.584070745823,4872.846393442623,49.114458172680735,897
2013-08-29,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.665360680759116,18.082389294862416,180.8110900420012,114.15143095094793,294.9625209929492,2581.341499999999,78.29204357717782,837
2013-08-29,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,12.08774696390635,17.314459173398454,611.4976735615869,17.99929694080388,629.4969705023907,651.7249717514121,79.57729886886429,646
2013-08-29,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.784511512951271,13.129834622441605,144.72577077022913,27.437317040191186,172.16308781042034,674.3729646697387,40.30866309507847,917
2013-08-29,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.450202212380288,17.620953607656098,102.98427859609002,83.11782061616408,186.10209921225416,934.5428732849072,252.482285303079,559
2013-08-29,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,10.331325565806154,14.140727732510811,36.38647182670398,38.44857351107265,74.83504533777663,186.6223204196932,49.080160401265886,993
2013-08-29,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,11.495983085343084,17.59343059728374,39.31209662227828,8.38592663007583,47.69802325235411,377.2686666666666,70.06500996115687,806
2013-08-29,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,11.17694482554304,17.63004836502765,383.1674610815582,90.946455641116,474.1139167226742,2321.227529604428,293.6547278863444,871
2013-08-29,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.953172403122354,18.95701766400577,3.856529244316414,18.831906215983494,22.68843546029991,47.69990975422423,70.57949264506559,776
2013-08-29,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.471004672579006,16.456575666403694,615.1221631502822,30.660176557607304,645.7823397078895,774.476885245901,35.994510457647706,728
2013-08-29,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.588852642614032,15.118535192156989,37.15790535031964,85.42916088966749,122.58706623998712,359.37034738485545,53.218146245874266,847
2013-08-29,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,10.665095648859213,17.065854404069462,637.3304849866637,45.971494060152665,683.3019790468163,938.4115053763428,53.60327039245205,1083
2013-08-29,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,9.200277748345714,14.447357779872217,53.50532661311227,87.80843744763516,141.31376406074742,970.9496213895388,221.76946001321537,985
2013-08-29,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,11.661821737437387,16.903315987694352,19.66915927320844,28.262044789605223,47.93120406281366,130.6999152542368,167.8310479218177,884
2013-08-29,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.70829568550303,11.23314863700909,1.4050243706283627,27.2685761958038,28.673600566432164,33.24693548387096,46.50248549707381,799
2013-08-29,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,9.40311647126422,14.916724656219731,576.2300510563704,30.5553137958837,606.7853648522539,1877.678732142857,142.14969003432952,757
2013-08-29,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,12.993837652503055,20.170621205831303,127.5415476407723,133.24313582837996,260.78468346915224,1911.066237842616,115.75073563728884,931
2013-08-29,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,60,10.963124617054852,16.875023074295584,38.74292866661192,30.190361892747315,68.93329055935924,292.18430555555483,175.61619585550503,654
2013-08-29,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.146360043568931,15.906373166504942,169.59904829659752,121.96952201579629,291.56857031239383,1703.5984745762698,174.32001814047044,901
2013-08-29,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.794828418753678,14.930967428990847,97.91944034128446,34.98047483903066,132.8999151803151,759.7462715517239,120.2108843011551,788
2013-08-30,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,10.108441553124342,16.858190006627716,2836.928821289708,496.5309959773074,3333.4598172670158,4900.997591725215,53.20648569674355,825
2013-08-30,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,12.029579397023026,20.994213790533173,173.0801186046597,96.57395143646976,269.6540700411295,2418.0115515873017,73.69957981400954,709
2013-08-30,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,11.83532837036149,18.15560335287381,596.610523849189,13.879373428217,610.489897277406,659.0750080710249,100.96807925952082,644
2013-08-30,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.90552997138338,14.727522450741558,101.03475864459988,28.37300063878525,129.40775928338513,509.74530633345125,43.362974293602655,769
2013-08-30,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.703855918857192,18.187452054391933,220.95918177181417,144.6185171888547,365.5776989606688,2037.183615819208,529.8834616221753,673
2013-08-30,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,8.805974420996789,16.16515793207609,70.81934923353091,40.37302351962487,111.19237275315577,189.3720338983049,71.39322444955391,946
2013-08-30,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,11.390683712924243,19.95497270330999,42.82454193376068,7.933622498257915,50.75816443201859,420.8417539682533,68.50278860237627,865
2013-08-30,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,10.587299760648444,17.33763264761713,377.7977505075637,90.95627071800186,468.7540212255656,2192.604568531115,177.30701150119967,808
2013-08-30,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,13.247585655104633,20.994299789649137,2.244755931046254,17.753637364415255,19.998393295461508,41.26525537634407,101.7525748041037,794
2013-08-30,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.569764787802807,17.876516739313086,620.6670307846879,30.613633196582303,651.2806639812702,754.419968774395,30.709647044256847,787
2013-08-30,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.709982153519569,16.01257984599111,33.13970165952748,83.18301882496299,116.32272048449046,320.20128865669824,65.42240990516264,788
2013-08-30,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,9.744160064621736,18.23753107830081,644.5433491337851,44.83608166478211,689.3794307985671,938.3745929339468,102.55969903270392,778
2013-08-30,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,9.31001688577067,16.603325244220905,53.34537714676034,86.34038602973884,139.6857631764992,1003.4865573770472,241.59721656480536,824
2013-08-30,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,11.345934528395034,19.004702548856347,16.684142074184447,29.33274366353462,46.01688573771907,96.52659806295392,145.41058119402047,838
2013-08-30,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.807539861086208,12.50476557181788,1.0438068856919662,26.925105384522386,27.968912270214357,33.65301075268817,55.10104568572731,818
2013-08-30,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,9.080395706434809,14.895920134027842,290.2492235783121,29.419434421352825,319.66865799966496,1386.8515,118.61618092298647,695
2013-08-30,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,12.17953951552678,20.38545353873712,122.74624213191024,126.1291692856752,248.87541141758544,1740.4468390804584,137.79812493457877,864
2013-08-30,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,60,11.00063788394112,17.444781061864415,51.496878518215325,41.11397119486095,92.61084971307628,331.2203888888875,222.5510055392781,611
2013-08-30,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.69661479462962,17.47661135517464,173.34737917841733,127.1856894086767,300.533068587094,1584.9001694915246,147.2740803562087,892
2013-08-30,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.883768482038478,15.26771724096144,143.95160642757622,33.557059154526826,177.50866558210308,793.9072126436779,141.13194977682227,786
2013-08-31,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.987872063403556,17.084518841136006,2606.040472055456,262.8584021094267,2868.898874164883,4318.368619167716,41.021234404951954,708
2013-08-31,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.326995402431333,18.73689150514638,160.5491194058642,92.93380066660448,253.48292007246863,2429.507944444444,52.51476236405056,575
2013-08-31,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,11.56602687424587,17.124219821797695,591.9312992744269,12.743383117588628,604.6746823920156,617.0927118644066,51.88284794905999,582
2013-08-31,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.548379027519102,13.10762018483098,66.40615679605516,28.484846026726903,94.89100282278206,294.0031451612902,23.4600720976057,735
2013-08-31,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.696501661410554,17.454858705423877,57.73456920903954,43.28236289957688,101.01693210861644,145.1754237288133,218.4297670892745,481
2013-08-31,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,7.787256372362801,13.721006631809844,29.26908946162124,42.35528937592409,71.62437883754534,199.1836723163836,51.96065232665691,780
2013-08-31,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,10.834484345084272,17.840627687858227,39.42777648470357,8.032067109844887,47.45984359454845,406.6320555555554,51.94002696152869,774
2013-08-31,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,10.427620178493308,16.62113342121471,447.95579264256105,63.94027573262031,511.8960683751813,1910.6975396825385,130.64068871142695,767
2013-08-31,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,13.072940181382563,20.187496367859325,2.544299717233185,16.35397049560356,18.898270212836746,36.3246841397849,102.31977978898342,738
2013-08-31,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,10.83995964870309,16.332066400904075,609.8155210258524,24.60091216400984,634.4164331898621,653.8933333333331,18.84146269732848,663
2013-08-31,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.779617521568422,16.613426171045713,31.010389561106777,83.1221762925144,114.1325658536212,401.3663934426221,63.81275174146588,774
2013-08-31,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,9.190980616455311,14.993952311217337,659.6643085440297,35.6432358548958,695.3075443989254,854.1542069892445,35.852658485760806,656
2013-08-31,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,8.81657975001959,15.520727673337117,80.91429489890042,102.96663151457808,183.8809264134785,940.2026775956282,233.3467925070085,683
2013-08-31,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.574734758781265,16.373798453896367,10.91224338997997,12.087279245687617,22.99952263566759,45.44576271186437,128.64718259106058,720
2013-08-31,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.622520646714558,11.479280447499796,1.0879929135977524,26.08620679586741,27.17419970946517,30.590967741935486,44.92711313865968,699
2013-08-31,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,9.006860266912781,14.397893552949329,221.32951881355527,22.99987983065674,244.32939864421203,1087.5336417748913,67.7848969391591,668
2013-08-31,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,11.685762307910164,18.25018614131848,121.51107845897717,123.56828597282082,245.079364431798,1559.920574712642,105.16605386352154,798
2013-08-31,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,60,11.06433882376622,19.075700791720237,54.02887584830294,42.77856634636583,96.80744219466877,661.1265555555539,191.5516079695767,537
2013-08-31,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,23.68359654447569,16.17917088256239,121.12130985971028,113.82697489330612,234.9482847530164,1415.687611710322,109.99460933565808,708
2013-08-31,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.673371692351436,14.10336081294025,73.09949580837691,31.4545521219282,104.55404793030512,250.6083908045973,104.74051759224172,735
2013-09-01,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.701591318039975,15.628929678093046,2918.429220022919,280.4644464559424,3198.893666478861,4159.848506275143,42.8053794774594,714
2013-09-01,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.585699978110464,19.827996925942013,155.62107776675478,90.67936328460634,246.3004410513612,2416.6792777777728,95.24030781525576,728
2013-09-01,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,11.421213528550147,16.50198089273708,594.3757843272937,15.575890177187848,609.9516745044817,654.3110451977401,34.380333841456725,775
2013-09-01,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.684864583746872,13.573661376169705,41.63026225473302,29.197096152615316,70.82735840734831,397.845456989247,23.366088059006405,776
2013-09-01,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.651165183972273,17.60910802771931,9.948842267764409,18.522783248511534,28.47162551627594,37.03930589184825,188.6223354089217,531
2013-09-01,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,7.93685476269102,13.999774066991296,29.070410445251547,38.85450299759092,67.92491344284247,157.60601477618417,45.85595034673425,753
2013-09-01,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,10.893858526378288,18.27993742657109,39.33461324362365,7.673056133681134,47.0076693773048,398.8773888888889,55.84634241481898,749
2013-09-01,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,10.466966015634304,16.722780579178973,519.3907518661405,91.96575186231684,611.3565037284573,2566.694232804231,117.32624758857398,740
2013-09-01,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.639078474892646,19.123636198392397,1.908299266817412,17.15262313555744,19.060922402374857,33.532526881720415,27.05113855864864,731
